recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,file_exists,label_idx,cnn_pred,cnn_conf,crnn_pred,crnn_conf,cluster_km
24-audio-9949707793__chunk000,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk000__mel.png,5,1007.5,1211.7,1677.1,66.6,13.5,-20.34459,125.17441,Channel Country,Spinifex grassland,26/09/2023,10:55,Spring,22.4,48.6,Unknown,Juvenile,2023-09-26 10:55:00,10,9,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk000__mel.png,Channel Country,True,2,Tanami,0.316564,Channel Country,0.25556245,0
24-audio-9949707793__chunk001,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk001__mel.png,5,724.0,1070.4,1456.5,61.9,21.9,-19.35341,134.97253,Channel Country,Spinifex grassland,26/09/2023,18:29,Spring,24.2,75.3,Unknown,Juvenile,2023-09-26 18:29:00,18,9,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk001__mel.png,Channel Country,True,2,Finke,0.4910877,Channel Country,0.22857659,0
24-audio-9949707793__chunk002,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk002__mel.png,5,397.8,636.1,2066.1,65.8,15.9,-26.16668,127.78782,Channel Country,Spinifex grassland,26/09/2023,15:29,Spring,24.4,47.9,Unknown,Juvenile,2023-09-26 15:29:00,15,9,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk002__mel.png,Channel Country,True,2,Finke,0.5355015,Murray-Darling Depression,0.3295244,0
24-audio-9949707793__chunk003,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk003__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Channel Country,Spinifex grassland,26/09/2023,11:16,Spring,26.7,75.9,Unknown,Juvenile,2023-09-26 11:16:00,11,9,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk003__mel.png,Channel Country,True,2,Finke,0.32399255,Murray-Darling Depression,0.3218629,0
24-audio-9949707793__chunk004,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/24-audio-9949707793__chunk004__mel.png,5,80.0,348.4,1472.4,65.2,17.7,-30.86971,133.73005,Channel Country,Spinifex grassland,26/09/2023,17:11,Spring,24.7,43.3,Unknown,Juvenile,2023-09-26 17:11:00,17,9,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\24-audio-9949707793__chunk004__mel.png,Channel Country,True,2,Channel Country,0.3891465,Murray-Darling Depression,0.29636556,0
25-audio-8100432271__chunk000,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk000__mel.png,5,955.8,1266.5,1545.7,73.6,20.9,-24.06287,135.6516,MacDonnell Ranges,Chenopod shrubland,7/11/2024,18:46,Spring,24.1,49.6,Male,Adult,2024-11-07 18:46:00,18,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk000__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.29988605,Channel Country,0.21633221,0
25-audio-8100432271__chunk001,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk001__mel.png,5,598.8,833.8,1277.5,62.6,21.6,-25.56407,125.87891,MacDonnell Ranges,Chenopod shrubland,7/11/2024,15:25,Spring,26.7,26.5,Male,Adult,2024-11-07 15:25:00,15,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk001__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.29900098,Murray-Darling Depression,0.40802762,0
25-audio-8100432271__chunk002,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk002__mel.png,5,594.3,961.0,1171.4,78.5,11.5,-20.18995,138.24776,MacDonnell Ranges,Chenopod shrubland,7/11/2024,18:42,Spring,23.2,68.9,Male,Adult,2024-11-07 18:42:00,18,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk002__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.26588607,Murray-Darling Depression,0.40113232,0
25-audio-8100432271__chunk003,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk003__mel.png,5,1030.3,1364.6,1631.3,78.0,21.4,-28.21251,128.55546,MacDonnell Ranges,Chenopod shrubland,7/11/2024,9:24,Spring,25.1,22.8,Male,Adult,2024-11-07 09:24:00,9,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk003__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.2912796,Murray-Darling Depression,0.410281,0
25-audio-8100432271__chunk004,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk004__mel.png,5,2629.9,3130.7,3855.2,85.7,18.8,-28.70864,127.85617,MacDonnell Ranges,Chenopod shrubland,7/11/2024,17:43,Spring,22.9,66.2,Male,Adult,2024-11-07 17:43:00,17,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk004__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.28384557,Murray-Darling Depression,0.31839168,0
25-audio-8100432271__chunk005,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk005__mel.png,5,708.3,930.6,1207.5,61.2,20.5,-29.10171,127.43729,MacDonnell Ranges,Chenopod shrubland,7/11/2024,10:31,Spring,29.9,12.1,Male,Adult,2024-11-07 10:31:00,10,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk005__mel.png,MacDonnell Ranges,True,6,Murray-Darling Depression,0.16790253,Channel Country,0.22038783,0
25-audio-8100432271__chunk006,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk006__mel.png,5,955.8,1266.5,1545.7,73.6,20.9,-24.06287,135.6516,MacDonnell Ranges,Chenopod shrubland,7/11/2024,18:46,Spring,24.1,49.6,Male,Adult,2024-11-07 18:46:00,18,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk006__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.3576306,Murray-Darling Depression,0.40220556,0
25-audio-8100432271__chunk007,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk007__mel.png,5,1545.6,1799.4,2715.6,86.4,12.3,-31.22621,128.43265,MacDonnell Ranges,Chenopod shrubland,7/11/2024,8:42,Spring,31.3,27.0,Male,Adult,2024-11-07 08:42:00,8,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk007__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.34720352,Murray-Darling Depression,0.37189743,0
25-audio-8100432271__chunk008,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk008__mel.png,5,220.3,561.3,2000.7,57.3,13.2,-18.96269,124.1552,MacDonnell Ranges,Chenopod shrubland,7/11/2024,6:38,Spring,34.9,60.0,Male,Adult,2024-11-07 06:38:00,6,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk008__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.38660672,Murray-Darling Depression,0.402496,0
25-audio-8100432271__chunk009,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk009__mel.png,5,1962.6,2210.0,3086.8,96.8,11.4,-27.74685,137.73802,MacDonnell Ranges,Chenopod shrubland,7/11/2024,5:20,Spring,28.3,45.8,Male,Adult,2024-11-07 05:20:00,5,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk009__mel.png,MacDonnell Ranges,True,6,Channel Country,0.23018138,Murray-Darling Depression,0.3535178,0
25-audio-8100432271__chunk010,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk010__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk010__mel.png,5,1519.9,1828.2,2654.1,99.6,15.3,-31.237,133.09356,MacDonnell Ranges,Chenopod shrubland,7/11/2024,5:35,Spring,25.2,63.8,Male,Adult,2024-11-07 05:35:00,5,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk010__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.29842168,Murray-Darling Depression,0.32904282,0
25-audio-8100432271__chunk011,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk011__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk011__mel.png,5,621.5,955.0,1286.1,73.3,10.3,-27.42834,125.56058,MacDonnell Ranges,Chenopod shrubland,7/11/2024,15:53,Spring,16.1,30.0,Male,Adult,2024-11-07 15:53:00,15,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk011__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.36052352,Murray-Darling Depression,0.38527867,0
25-audio-8100432271__chunk012,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk012__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk012__mel.png,5,1245.9,1575.5,2021.0,69.4,18.9,-20.01279,133.35918,MacDonnell Ranges,Chenopod shrubland,7/11/2024,9:52,Spring,28.1,61.0,Male,Adult,2024-11-07 09:52:00,9,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk012__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.28367326,Murray-Darling Depression,0.34682146,0
25-audio-8100432271__chunk013,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk013__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk013__mel.png,5,2433.8,2703.9,3318.5,89.6,9.8,-28.17198,127.55,MacDonnell Ranges,Chenopod shrubland,7/11/2024,6:46,Spring,22.3,63.5,Male,Adult,2024-11-07 06:46:00,6,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk013__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.26565823,Murray-Darling Depression,0.3888445,0
25-audio-8100432271__chunk014,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk014__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk014__mel.png,5,1054.8,1425.0,1633.7,63.6,13.6,-28.50857,132.28219,MacDonnell Ranges,Chenopod shrubland,7/11/2024,10:49,Spring,21.4,39.3,Male,Adult,2024-11-07 10:49:00,10,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk014__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.32210797,Murray-Darling Depression,0.37715718,0
25-audio-8100432271__chunk015,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk015__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk015__mel.png,5,1545.6,1799.4,2715.6,86.4,12.3,-31.22621,128.43265,MacDonnell Ranges,Chenopod shrubland,7/11/2024,8:42,Spring,31.3,27.0,Male,Adult,2024-11-07 08:42:00,8,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk015__mel.png,MacDonnell Ranges,True,6,Tanami,0.2776896,Channel Country,0.24886346,0
25-audio-8100432271__chunk016,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk016__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk016__mel.png,5,762.5,1098.0,1551.7,65.2,13.9,-18.49674,126.76276,MacDonnell Ranges,Chenopod shrubland,7/11/2024,11:01,Spring,16.5,30.5,Male,Adult,2024-11-07 11:01:00,11,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk016__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.17248112,Channel Country,0.24729978,0
25-audio-8100432271__chunk017,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk017__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk017__mel.png,5,307.0,624.6,2034.9,46.5,10.4,-24.44662,128.09222,MacDonnell Ranges,Chenopod shrubland,7/11/2024,16:49,Spring,29.3,68.1,Male,Adult,2024-11-07 16:49:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk017__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.44758052,Murray-Darling Depression,0.3644061,0
25-audio-8100432271__chunk018,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk018__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk018__mel.png,5,1325.1,1599.6,1888.0,73.2,11.7,-26.89113,139.25173,MacDonnell Ranges,Chenopod shrubland,7/11/2024,18:56,Spring,28.6,34.7,Male,Adult,2024-11-07 18:56:00,18,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk018__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.32930902,Murray-Darling Depression,0.398318,0
25-audio-8100432271__chunk019,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk019__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk019__mel.png,5,667.4,894.1,1313.0,63.8,24.2,-21.07578,130.62865,MacDonnell Ranges,Chenopod shrubland,7/11/2024,10:16,Spring,34.0,64.4,Male,Adult,2024-11-07 10:16:00,10,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk019__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.46574575,Great Victoria Desert,0.31416732,0
25-audio-8100432271__chunk020,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk020__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk020__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,MacDonnell Ranges,Chenopod shrubland,7/11/2024,11:16,Spring,26.7,75.9,Male,Adult,2024-11-07 11:16:00,11,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk020__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.3052071,Murray-Darling Depression,0.37053877,0
25-audio-8100432271__chunk021,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk021__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk021__mel.png,5,1450.0,1898.7,2813.6,80.1,14.2,-22.51798,122.53293,MacDonnell Ranges,Chenopod shrubland,7/11/2024,10:37,Spring,23.5,61.0,Male,Adult,2024-11-07 10:37:00,10,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk021__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.33230507,Murray-Darling Depression,0.3864028,0
25-audio-8100432271__chunk022,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk022__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk022__mel.png,5,1098.9,1459.8,1753.3,75.7,10.3,-30.47198,136.92972,MacDonnell Ranges,Chenopod shrubland,7/11/2024,16:09,Spring,13.1,50.7,Male,Adult,2024-11-07 16:09:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk022__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.3634094,Murray-Darling Depression,0.362888,0
25-audio-8100432271__chunk023,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk023__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk023__mel.png,5,999.3,1335.9,1643.0,67.3,23.0,-31.32003,130.29385,MacDonnell Ranges,Chenopod shrubland,7/11/2024,14:57,Spring,26.3,15.5,Male,Adult,2024-11-07 14:57:00,14,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk023__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.4450204,Murray-Darling Depression,0.3480099,0
25-audio-8100432271__chunk024,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk024__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk024__mel.png,5,1045.8,1423.7,1686.6,68.0,14.0,-23.51181,138.8985,MacDonnell Ranges,Chenopod shrubland,7/11/2024,9:49,Spring,21.2,33.6,Male,Adult,2024-11-07 09:49:00,9,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk024__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.27423137,Murray-Darling Depression,0.35965762,0
25-audio-8100432271__chunk025,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk025__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk025__mel.png,5,921.0,1207.6,1414.8,79.2,11.5,-31.42489,126.4292,MacDonnell Ranges,Chenopod shrubland,7/11/2024,5:55,Spring,20.5,49.7,Male,Adult,2024-11-07 05:55:00,5,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk025__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.26669955,Murray-Darling Depression,0.3632451,0
25-audio-8100432271__chunk026,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk026__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk026__mel.png,5,720.9,1035.4,1348.5,74.0,19.7,-22.86594,127.69185,MacDonnell Ranges,Chenopod shrubland,7/11/2024,16:01,Spring,32.4,43.5,Male,Adult,2024-11-07 16:01:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk026__mel.png,MacDonnell Ranges,True,6,Simpson Strzelecki Dunefields,0.18787779,Great Victoria Desert,0.24593519,0
25-audio-8100432271__chunk027,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk027__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk027__mel.png,5,678.7,875.2,1185.5,59.2,16.3,-26.6875,134.34338,MacDonnell Ranges,Chenopod shrubland,7/11/2024,9:09,Spring,33.8,78.9,Male,Adult,2024-11-07 09:09:00,9,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk027__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.2285494,Channel Country,0.23787674,0
25-audio-8100432271__chunk028,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk028__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk028__mel.png,5,155.7,553.6,1356.9,45.4,17.9,-23.81506,124.28438,MacDonnell Ranges,Chenopod shrubland,7/11/2024,17:33,Spring,26.3,51.1,Male,Adult,2024-11-07 17:33:00,17,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk028__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.42457643,Murray-Darling Depression,0.3216069,0
25-audio-8100432271__chunk029,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk029__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk029__mel.png,5,301.6,674.3,2189.1,58.0,9.8,-21.19183,133.9099,MacDonnell Ranges,Chenopod shrubland,7/11/2024,10:13,Spring,28.6,66.5,Male,Adult,2024-11-07 10:13:00,10,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk029__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.35550162,Channel Country,0.21376503,0
25-audio-8100432271__chunk030,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk030__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk030__mel.png,5,456.5,738.3,2134.2,65.5,15.0,-27.97003,124.12119,MacDonnell Ranges,Chenopod shrubland,7/11/2024,8:20,Spring,26.3,48.9,Male,Adult,2024-11-07 08:20:00,8,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk030__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.27222392,Great Victoria Desert,0.29684722,0
25-audio-8100432271__chunk031,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk031__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk031__mel.png,5,382.9,702.2,1022.0,50.9,14.1,-23.0505,136.09229,MacDonnell Ranges,Chenopod shrubland,7/11/2024,7:57,Spring,27.2,74.1,Male,Adult,2024-11-07 07:57:00,7,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk031__mel.png,MacDonnell Ranges,True,6,Channel Country,0.3073058,Murray-Darling Depression,0.32708842,0
25-audio-8100432271__chunk032,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk032__mel.png,spectrograms/Lophochroa_leadbeateri/25-audio-8100432271__chunk032__mel.png,5,363.4,647.1,960.1,65.5,12.5,-25.53582,131.40052,MacDonnell Ranges,Acacia shrubland,7/11/2024,8:00,Spring,25.3,25.8,Male,Adult,2024-11-07 08:00:00,8,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk032__mel.png,MacDonnell Ranges,True,6,MacDonnell Ranges,0.36030072,Murray-Darling Depression,0.3821526,0
