recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,label_idx,cnn_pred,cnn_conf,crnn_pred,crnn_conf,dummy,PC1,PC2
17-audio-8900378827__chunk107,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk107__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk107__mel.png,5,2212.5,2770.4,3333.9,82.2,19.5,-29.83808,125.55801,Burt Plain,Eucalypt open woodland,17/11/2023,9:04,Spring,29.4,76.4,Male,Adult,2023-11-17 09:04:00,9,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk107__mel.png,Burt Plain,0,Burt Plain,0.91267085,Murray-Darling Depression,0.41302544,0,5.7035656,-0.07740595
17-audio-8900378827__chunk108,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk108__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk108__mel.png,5,593.6,940.7,1280.2,74.4,17.4,-20.88845,123.52675,Burt Plain,Eucalypt open woodland,17/11/2023,12:46,Spring,22.2,79.5,Male,Adult,2023-11-17 12:46:00,12,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk108__mel.png,Burt Plain,0,Burt Plain,0.976948,Murray-Darling Depression,0.49215385,0,7.55359,2.375728
17-audio-8900378827__chunk109,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk109__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk109__mel.png,5,1207.4,1489.8,1770.5,78.5,13.7,-21.78259,135.58232,Burt Plain,Eucalypt open woodland,17/11/2023,6:22,Spring,33.6,26.6,Male,Adult,2023-11-17 06:22:00,6,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk109__mel.png,Burt Plain,0,Burt Plain,0.46391124,Murray-Darling Depression,0.28212604,0,2.1848967,-2.376501
17-audio-8900378827__chunk110,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk110__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk110__mel.png,5,202.1,480.3,1869.7,67.2,17.1,-24.94914,131.36495,Burt Plain,Eucalypt open woodland,17/11/2023,16:11,Spring,28.6,73.1,Male,Adult,2023-11-17 16:11:00,16,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk110__mel.png,Burt Plain,0,Burt Plain,0.92528147,Murray-Darling Depression,0.5033773,0,5.9453034,1.3213465
17-audio-8900378827__chunk111,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk111__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk111__mel.png,5,1407.6,1655.8,1936.5,78.3,12.1,-29.49024,132.78889,Burt Plain,Eucalypt open woodland,17/11/2023,17:14,Spring,34.4,34.7,Male,Adult,2023-11-17 17:14:00,17,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk111__mel.png,Burt Plain,0,Burt Plain,0.9216931,Murray-Darling Depression,0.63940793,0,7.9396057,3.7798893
17-audio-8900378827__chunk112,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk112__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk112__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Burt Plain,Eucalypt open woodland,17/11/2023,11:16,Spring,26.7,75.9,Male,Adult,2023-11-17 11:16:00,11,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk112__mel.png,Burt Plain,0,Burt Plain,0.97682184,Murray-Darling Depression,0.52987605,0,8.009006,2.5531118
17-audio-8900378827__chunk113,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk113__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk113__mel.png,5,872.0,1267.9,1738.8,66.6,20.8,-27.28401,132.91453,Burt Plain,Eucalypt open woodland,17/11/2023,14:13,Spring,21.6,13.8,Male,Adult,2023-11-17 14:13:00,14,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk113__mel.png,Burt Plain,0,Burt Plain,0.8953483,Murray-Darling Depression,0.38312775,0,3.9969997,-0.8302087
17-audio-8900378827__chunk114,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk114__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk114__mel.png,5,593.6,940.7,1280.2,74.4,17.4,-20.88845,123.52675,Burt Plain,Eucalypt open woodland,17/11/2023,12:46,Spring,22.2,79.5,Male,Adult,2023-11-17 12:46:00,12,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk114__mel.png,Burt Plain,0,Burt Plain,0.9938328,Murray-Darling Depression,0.52836996,0,8.925595,2.6891658
17-audio-8900378827__chunk115,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk115__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk115__mel.png,5,1805.0,2317.9,3166.7,96.3,13.4,-20.5122,126.33356,Burt Plain,Eucalypt open woodland,17/11/2023,10:03,Spring,28.0,46.1,Male,Adult,2023-11-17 10:03:00,10,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk115__mel.png,Burt Plain,0,Burt Plain,0.9866855,Murray-Darling Depression,0.37219563,0,7.646476,1.5061884
17-audio-8900378827__chunk116,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk116__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk116__mel.png,5,2284.9,2710.3,3407.6,81.1,12.2,-19.8886,122.55607,Burt Plain,Eucalypt open woodland,17/11/2023,10:33,Spring,31.2,15.7,Male,Adult,2023-11-17 10:33:00,10,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk116__mel.png,Burt Plain,0,Burt Plain,0.9520596,Murray-Darling Depression,0.4111784,0,5.9164042,0.6081197
17-audio-8900378827__chunk117,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk117__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk117__mel.png,5,2629.9,3130.7,3855.2,85.7,18.8,-28.70864,127.85617,Burt Plain,Eucalypt open woodland,17/11/2023,17:43,Spring,22.9,66.2,Male,Adult,2023-11-17 17:43:00,17,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk117__mel.png,Burt Plain,0,Burt Plain,0.98874915,Murray-Darling Depression,0.45222035,0,7.7298107,2.9287968
17-audio-8900378827__chunk118,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk118__mel.png,spectrograms/Lophochroa_leadbeateri/17-audio-8900378827__chunk118__mel.png,5,729.7,1088.9,1475.3,72.0,22.6,-18.39475,134.68709,Burt Plain,Eucalypt open woodland,17/11/2023,11:45,Spring,24.1,40.2,Male,Adult,2023-11-17 11:45:00,11,11,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\17-audio-8900378827__chunk118__mel.png,Burt Plain,0,Burt Plain,0.5057463,Murray-Darling Depression,0.37083623,0,3.4346154,-0.02706996
18-audio-4289194904__chunk000,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk000__mel.png,5,80.0,348.4,1472.4,65.2,17.7,-30.86971,133.73005,Murray-Darling Depression,Riparian woodland,23/07/2024,17:11,Winter,24.7,43.3,Female,Adult,2024-07-23 17:11:00,17,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\18-audio-4289194904__chunk000__mel.png,Murray-Darling Depression,8,Gawler,0.2770458,Channel Country,0.2140851,0,2.7396972,-1.0102718
18-audio-4289194904__chunk001,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk001__mel.png,5,513.4,774.0,1003.1,71.1,20.0,-24.4069,124.9756,Murray-Darling Depression,Riparian woodland,23/07/2024,8:32,Winter,24.1,74.2,Female,Adult,2024-07-23 08:32:00,8,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\18-audio-4289194904__chunk001__mel.png,Murray-Darling Depression,8,Burt Plain,0.921866,Great Victoria Desert,0.2591438,0,6.2313075,-0.037910976
18-audio-4289194904__chunk002,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk002__mel.png,5,880.9,1256.6,1531.5,62.0,22.2,-25.25531,132.15907,Murray-Darling Depression,Riparian woodland,23/07/2024,18:45,Winter,20.0,43.0,Female,Adult,2024-07-23 18:45:00,18,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\18-audio-4289194904__chunk002__mel.png,Murray-Darling Depression,8,Burt Plain,0.95435447,Great Victoria Desert,0.43593153,0,9.349567,2.127756
18-audio-4289194904__chunk003,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk003__mel.png,5,1545.6,1799.4,2715.6,86.4,12.3,-31.22621,128.43265,Murray-Darling Depression,Riparian woodland,23/07/2024,8:42,Winter,31.3,27.0,Female,Adult,2024-07-23 08:42:00,8,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\18-audio-4289194904__chunk003__mel.png,Murray-Darling Depression,8,Burt Plain,0.9298882,Murray-Darling Depression,0.4138874,0,10.9037895,3.6268888
18-audio-4289194904__chunk004,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk004__mel.png,5,80.0,320.1,1834.1,63.7,17.9,-24.56021,133.87992,Murray-Darling Depression,Riparian woodland,23/07/2024,9:14,Winter,34.9,38.7,Female,Adult,2024-07-23 09:14:00,9,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\18-audio-4289194904__chunk004__mel.png,Murray-Darling Depression,8,Burt Plain,0.94151103,Great Victoria Desert,0.28226295,0,5.748442,-0.7285438
18-audio-4289194904__chunk005,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/18-audio-4289194904__chunk005__mel.png,5,948.1,1261.1,1578.7,63.5,20.8,-25.04773,131.65678,Murray-Darling Depression,Riparian woodland,23/07/2024,18:30,Winter,16.5,74.5,Female,Adult,2024-07-23 18:30:00,18,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\18-audio-4289194904__chunk005__mel.png,Murray-Darling Depression,8,Murray-Darling Depression,0.593098,Great Victoria Desert,0.3588316,0,4.9947796,1.1760961
19-audio-846825371__chunk000,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk000__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Channel Country,Eucalypt open woodland,19/06/2023,11:16,Autumn,26.7,75.9,Female,Juvenile,2023-06-19 11:16:00,11,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk000__mel.png,Channel Country,2,Burt Plain,0.31676212,Great Victoria Desert,0.24804176,0,4.810632,-2.2851548
19-audio-846825371__chunk001,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk001__mel.png,5,1007.5,1211.7,1677.1,66.6,13.5,-20.34459,125.17441,Channel Country,Eucalypt open woodland,19/06/2023,10:55,Autumn,22.4,48.6,Female,Juvenile,2023-06-19 10:55:00,10,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk001__mel.png,Channel Country,2,Channel Country,0.2804411,Channel Country,0.25184834,0,0.9171824,-4.250994
19-audio-846825371__chunk002,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk002__mel.png,5,1053.9,1450.7,1721.1,72.8,17.1,-18.1872,123.68854,Channel Country,Eucalypt open woodland,19/06/2023,10:46,Autumn,26.0,32.7,Female,Juvenile,2023-06-19 10:46:00,10,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk002__mel.png,Channel Country,2,Simpson Strzelecki Dunefields,0.4770925,Channel Country,0.26550627,0,-0.56239474,-3.8942025
19-audio-846825371__chunk003,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk003__mel.png,5,598.8,833.8,1277.5,62.6,21.6,-25.56407,125.87891,Channel Country,Eucalypt open woodland,19/06/2023,15:25,Autumn,26.7,26.5,Female,Juvenile,2023-06-19 15:25:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk003__mel.png,Channel Country,2,Central Ranges,0.28849593,Central Ranges,0.22402029,0,2.4692683,-3.4525704
19-audio-846825371__chunk004,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk004__mel.png,5,1010.6,1396.1,1715.6,73.4,10.8,-18.76272,129.06473,Channel Country,Eucalypt open woodland,19/06/2023,17:56,Autumn,22.3,12.3,Female,Juvenile,2023-06-19 17:56:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk004__mel.png,Channel Country,2,Central Ranges,0.29380855,Channel Country,0.19293854,0,0.47237074,-4.6788054
19-audio-846825371__chunk005,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk005__mel.png,5,924.7,1075.1,1573.1,57.0,12.8,-25.58433,124.32254,Channel Country,Eucalypt open woodland,19/06/2023,7:07,Autumn,25.4,40.7,Female,Juvenile,2023-06-19 07:07:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk005__mel.png,Channel Country,2,Simpson Strzelecki Dunefields,0.3282156,Central Ranges,0.23118328,0,1.3471227,-4.187945
19-audio-846825371__chunk006,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk006__mel.png,5,2629.9,3130.7,3855.2,85.7,18.8,-28.70864,127.85617,Channel Country,Eucalypt open woodland,19/06/2023,17:43,Autumn,22.9,66.2,Female,Juvenile,2023-06-19 17:43:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk006__mel.png,Channel Country,2,Simpson Strzelecki Dunefields,0.35940298,Central Ranges,0.23573433,0,0.84771913,-4.3820734
19-audio-846825371__chunk007,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk007__mel.png,5,962.4,1216.4,1538.8,52.4,23.6,-26.4699,134.28647,Channel Country,Eucalypt open woodland,19/06/2023,7:05,Autumn,19.2,25.0,Female,Juvenile,2023-06-19 07:05:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk007__mel.png,Channel Country,2,Simpson Strzelecki Dunefields,0.2914282,Central Ranges,0.2329499,0,-0.32827806,-3.179134
19-audio-846825371__chunk008,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk008__mel.png,5,150.0,345.9,1929.9,56.5,15.4,-23.09028,132.30344,Channel Country,Eucalypt open woodland,19/06/2023,7:01,Autumn,33.9,34.0,Female,Juvenile,2023-06-19 07:01:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk008__mel.png,Channel Country,2,Central Ranges,0.43640515,Finke,0.23192376,0,0.32378572,-4.125416
19-audio-846825371__chunk009,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk009__mel.png,5,382.9,702.2,1022.0,50.9,14.1,-23.0505,136.09229,Channel Country,Eucalypt open woodland,19/06/2023,7:57,Autumn,27.2,74.1,Female,Juvenile,2023-06-19 07:57:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk009__mel.png,Channel Country,2,Burt Plain,0.4299583,Great Victoria Desert,0.23989522,0,3.3821423,-2.567593
19-audio-846825371__chunk010,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk010__mel.png,spectrograms/Lophochroa_leadbeateri/19-audio-846825371__chunk010__mel.png,5,1644.0,2058.2,2967.4,93.1,17.7,-24.54189,133.39252,Channel Country,Eucalypt open woodland,19/06/2023,9:02,Autumn,31.9,26.8,Female,Juvenile,2023-06-19 09:02:00,9,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\19-audio-846825371__chunk010__mel.png,Channel Country,2,Burt Plain,0.52056193,Murray-Darling Depression,0.3570775,0,3.7562437,-0.9599869
20-audio-2524705197__chunk000,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk000__mel.png,5,593.6,940.7,1280.2,74.4,17.4,-20.88845,123.52675,Central Ranges,Chenopod shrubland,29/07/2023,12:46,Autumn,22.2,79.5,Male,Adult,2023-07-29 12:46:00,12,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk000__mel.png,Central Ranges,1,Central Ranges,0.46342817,Central Ranges,0.23991261,0,2.9898987,-3.6610453
20-audio-2524705197__chunk001,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk001__mel.png,5,2284.9,2710.3,3407.6,81.1,12.2,-19.8886,122.55607,Central Ranges,Chenopod shrubland,29/07/2023,10:33,Autumn,31.2,15.7,Male,Adult,2023-07-29 10:33:00,10,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk001__mel.png,Central Ranges,1,Burt Plain,0.55417705,Great Victoria Desert,0.24322188,0,4.7515655,-1.9042096
20-audio-2524705197__chunk002,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk002__mel.png,5,598.8,833.8,1277.5,62.6,21.6,-25.56407,125.87891,Central Ranges,Chenopod shrubland,29/07/2023,15:25,Autumn,26.7,26.5,Male,Adult,2023-07-29 15:25:00,15,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk002__mel.png,Central Ranges,1,Central Ranges,0.38902882,Finke,0.23625085,0,3.8656375,-3.0004675
20-audio-2524705197__chunk003,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk003__mel.png,5,233.1,397.6,1957.0,55.1,16.0,-22.46139,125.45458,Central Ranges,Chenopod shrubland,29/07/2023,7:27,Autumn,30.9,31.3,Male,Adult,2023-07-29 07:27:00,7,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk003__mel.png,Central Ranges,1,Central Ranges,0.37117657,Central Ranges,0.24443288,0,4.8679576,-2.4024642
20-audio-2524705197__chunk004,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk004__mel.png,5,1045.8,1423.7,1686.6,68.0,14.0,-23.51181,138.8985,Central Ranges,Chenopod shrubland,29/07/2023,9:49,Autumn,21.2,33.6,Male,Adult,2023-07-29 09:49:00,9,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk004__mel.png,Central Ranges,1,Burt Plain,0.9664337,Great Victoria Desert,0.2930868,0,7.944965,-0.11447389
20-audio-2524705197__chunk005,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk005__mel.png,5,919.2,1276.6,1754.9,65.4,20.3,-22.50839,131.41563,Central Ranges,Chenopod shrubland,29/07/2023,7:38,Autumn,28.3,82.1,Male,Adult,2023-07-29 07:38:00,7,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk005__mel.png,Central Ranges,1,Burt Plain,0.73252255,Great Victoria Desert,0.25991356,0,6.0548306,-0.9919591
20-audio-2524705197__chunk006,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk006__mel.png,5,598.8,833.8,1277.5,62.6,21.6,-25.56407,125.87891,Central Ranges,Chenopod shrubland,29/07/2023,15:25,Autumn,26.7,26.5,Male,Adult,2023-07-29 15:25:00,15,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk006__mel.png,Central Ranges,1,Burt Plain,0.42817968,Central Ranges,0.2361419,0,3.7019126,-2.0923126
20-audio-2524705197__chunk007,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk007__mel.png,5,150.0,345.9,1929.9,56.5,15.4,-23.09028,132.30344,Central Ranges,Chenopod shrubland,29/07/2023,7:01,Autumn,33.9,34.0,Male,Adult,2023-07-29 07:01:00,7,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk007__mel.png,Central Ranges,1,Central Ranges,0.31221175,Central Ranges,0.24750687,0,2.2076015,-3.0207527
20-audio-2524705197__chunk008,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk008__mel.png,5,363.4,647.1,960.1,65.5,12.5,-25.53582,131.40052,Central Ranges,Chenopod shrubland,29/07/2023,8:00,Autumn,25.3,25.8,Male,Adult,2023-07-29 08:00:00,8,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk008__mel.png,Central Ranges,1,Simpson Strzelecki Dunefields,0.40505236,Central Ranges,0.24680404,0,0.24636045,-4.7961674
20-audio-2524705197__chunk009,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/20-audio-2524705197__chunk009__mel.png,5,1752.4,2028.1,2599.7,99.3,9.1,-19.85776,134.74119,Central Ranges,Chenopod shrubland,29/07/2023,16:37,Autumn,31.0,73.5,Male,Adult,2023-07-29 16:37:00,16,7,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\20-audio-2524705197__chunk009__mel.png,Central Ranges,1,Central Ranges,0.457743,Central Ranges,0.23753749,0,1.7483784,-3.880585
