spec_fullpath,label,ibra_bioregion,recording_id,time_local,longitude,latitude,TSNE1,TSNE2
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk031__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk031,7:57,136.09229,-23.0505,4.453544,-17.975306
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\25-audio-8100432271__chunk032__mel.png,MacDonnell Ranges,MacDonnell Ranges,25-audio-8100432271__chunk032,8:00,131.40052,-25.53582,11.262427,-18.233843
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk000__mel.png,Tanami,Tanami,26-audio-8454465761__chunk000,15:55,124.30928,-21.36046,-4.961158,11.888527
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk001__mel.png,Tanami,Tanami,26-audio-8454465761__chunk001,18:03,133.15403,-26.0808,-4.2863665,14.963177
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk002__mel.png,Tanami,Tanami,26-audio-8454465761__chunk002,7:55,125.94541,-26.84934,-10.505469,16.456553
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk003__mel.png,Tanami,Tanami,26-audio-8454465761__chunk003,13:20,122.32689,-20.29257,-4.9067807,12.206518
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk004__mel.png,Tanami,Tanami,26-audio-8454465761__chunk004,5:35,133.09356,-31.237,13.489622,-8.844496
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk005__mel.png,Tanami,Tanami,26-audio-8454465761__chunk005,15:53,125.56058,-27.42834,13.301994,-9.126314
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk006__mel.png,Tanami,Tanami,26-audio-8454465761__chunk006,17:24,126.94685,-26.44284,13.035248,-7.828097
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk007__mel.png,Tanami,Tanami,26-audio-8454465761__chunk007,6:05,127.71744,-26.20363,0.8592518,-17.069035
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk008__mel.png,Tanami,Tanami,26-audio-8454465761__chunk008,11:06,131.14747,-24.72631,2.343357,-19.065712
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\26-audio-8454465761__chunk009__mel.png,Tanami,Tanami,26-audio-8454465761__chunk009,7:49,133.52791,-25.70655,10.428975,-25.700205
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\27-audio-4577477435__chunk000__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,27-audio-4577477435__chunk000,10:31,127.43729,-29.10171,30.481295,-24.526373
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\27-audio-4577477435__chunk001__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,27-audio-4577477435__chunk001,10:31,127.43729,-29.10171,30.458687,-24.54527
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\28-audio-3889804849__chunk000__mel.png,Channel Country,Channel Country,28-audio-3889804849__chunk000,15:53,125.56058,-27.42834,-10.94454,-29.33532
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\28-audio-3889804849__chunk001__mel.png,Channel Country,Channel Country,28-audio-3889804849__chunk001,17:06,135.92697,-22.01439,-10.830471,-29.612125
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\28-audio-3889804849__chunk002__mel.png,Channel Country,Channel Country,28-audio-3889804849__chunk002,15:24,125.67915,-30.60193,-10.529159,-29.162228
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\28-audio-3889804849__chunk003__mel.png,Channel Country,Channel Country,28-audio-3889804849__chunk003,7:00,127.58602,-20.4547,-11.36286,-28.962198
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk000,17:43,127.85617,-28.70864,3.2208385,-9.304686
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk001,12:51,136.87901,-21.38926,3.0590513,-5.991346
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk002,10:13,133.9099,-21.19183,4.158029,-11.820148
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk003__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk003,11:20,122.31804,-29.17229,2.3101344,-3.294742
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\29-audio-3597238411__chunk004__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,29-audio-3597238411__chunk004,14:57,130.29385,-31.32003,1.8405789,4.6986074
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\30-audio-929598995__chunk000__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,30-audio-929598995__chunk000,12:57,130.11884,-27.39033,5.027635,-14.195861
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\30-audio-929598995__chunk001__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,30-audio-929598995__chunk001,12:45,124.52448,-19.45375,6.7189527,-14.112959
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\31-audio-9417050754__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,31-audio-9417050754__chunk000,7:59,134.23149,-29.26319,-11.587998,-5.727925
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\31-audio-9417050754__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,31-audio-9417050754__chunk001,12:46,122.67343,-28.777,-0.6171064,-8.059788
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\31-audio-9417050754__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,31-audio-9417050754__chunk002,8:00,129.00374,-21.87641,-5.1667585,-9.397152
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\32-audio-2075753007__chunk000__mel.png,Murray-Darling Depression,Murray-Darling Depression,32-audio-2075753007__chunk000,17:11,133.73005,-30.86971,14.411557,-25.722755
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\33-audio-9701686186__chunk000__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,33-audio-9701686186__chunk000,9:27,139.57995,-21.81019,32.577618,-25.513742
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\33-audio-9701686186__chunk001__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,33-audio-9701686186__chunk001,15:16,127.18811,-18.21591,19.40575,-20.916212
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\33-audio-9701686186__chunk002__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,33-audio-9701686186__chunk002,11:16,133.76372,-30.07904,30.46565,-18.899569
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\33-audio-9701686186__chunk003__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,33-audio-9701686186__chunk003,12:51,127.09844,-19.7596,31.418114,-17.62744
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk000__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk000,18:57,132.34769,-30.0845,3.9862857,19.1706
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk001__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk001,8:20,124.12119,-27.97003,4.92637,26.207022
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk002__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk002,16:09,136.92972,-30.47198,0.5701705,18.823904
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk003__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk003,5:20,137.73802,-27.74685,1.1879039,22.461372
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk004__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk004,14:25,133.75745,-27.50972,0.54038614,14.577201
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\35-audio-4143504006__chunk000__mel.png,Gawler,Gawler,35-audio-4143504006__chunk000,18:42,125.06614,-20.71333,21.5456,-18.435104
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\35-audio-4143504006__chunk001__mel.png,Gawler,Gawler,35-audio-4143504006__chunk001,14:13,132.91453,-27.28401,17.909489,-15.197009
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\36-audio-5492771124__chunk000__mel.png,Central Ranges,Central Ranges,36-audio-5492771124__chunk000,7:38,131.41563,-22.50839,6.6727633,-6.3404803
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\36-audio-5492771124__chunk001__mel.png,Central Ranges,Central Ranges,36-audio-5492771124__chunk001,11:45,134.68709,-18.39475,9.540867,-17.449982
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\36-audio-5492771124__chunk002__mel.png,Central Ranges,Central Ranges,36-audio-5492771124__chunk002,6:05,127.71744,-26.20363,6.5964885,-17.189825
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\37-audio-5933238796__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,37-audio-5933238796__chunk000,13:57,128.93161,-25.52081,10.967121,-9.195627
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\37-audio-5933238796__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,37-audio-5933238796__chunk001,18:03,133.15403,-26.0808,-2.3134713,7.648354
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\37-audio-5933238796__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,37-audio-5933238796__chunk002,10:31,127.43729,-29.10171,-9.259236,-1.936787
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\37-audio-5933238796__chunk003__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,37-audio-5933238796__chunk003,14:01,126.32407,-25.60967,-12.860919,-3.860856
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk000__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk000,17:38,127.43177,-22.11884,-34.372513,3.931456
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk001__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk001,11:21,138.53829,-28.44031,-29.371367,4.8477626
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk002__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk002,7:23,133.09098,-30.66931,-34.05403,4.4248786
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk003__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk003,9:52,133.35918,-20.01279,-35.422462,4.733134
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk004__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk004,11:01,126.76276,-18.49674,-29.66598,4.178714
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk005__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk005,6:22,135.58232,-21.78259,-27.981552,5.805199
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk006__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk006,9:04,125.55801,-29.83808,-21.899355,16.845413
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk007__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk007,10:31,127.43729,-29.10171,-17.009954,12.410533
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk008__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk008,5:53,124.76483,-31.31235,-27.113743,0.5557957
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk009__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk009,17:38,123.73504,-28.18862,-25.567543,-3.9180367
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk010__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk010,6:40,130.53504,-26.34352,-30.398407,-0.9546765
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk011__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk011,5:00,122.95053,-31.05474,-20.595034,3.5114374
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk012__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk012,11:33,139.66497,-31.28833,-6.397689,-1.0503528
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk013__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk013,10:33,132.21407,-19.17957,-13.143997,0.37192193
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk014__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk014,12:46,123.52675,-20.88845,-23.046906,-6.7798295
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk015__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk015,8:25,128.014,-23.14916,-24.923923,8.026722
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk016__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk016,17:38,127.43177,-22.11884,-24.597546,5.637642
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk017__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk017,9:04,125.55801,-29.83808,-7.827779,5.3115635
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk018__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk018,14:31,132.64059,-31.25265,-19.160805,12.652171
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk019__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk019,12:14,128.82295,-19.70288,-17.648956,19.60599
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk020__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk020,6:55,138.84692,-30.81709,-19.346424,17.334698
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk021__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk021,10:55,125.17441,-20.34459,-15.340403,14.062336
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk022__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk022,18:10,125.72264,-21.18706,-22.858128,16.314981
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk023__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk023,8:20,124.12119,-27.97003,-22.554827,18.797443
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk024__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk024,15:53,125.56058,-27.42834,-26.05208,10.035784
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk025__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk025,15:52,124.57439,-28.62841,-14.974621,15.56408
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk026__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk026,12:14,128.82295,-19.70288,-20.497911,15.035646
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk027__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk027,15:16,127.18811,-18.21591,-15.429278,20.44775
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk028__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk028,9:27,139.57995,-21.81019,-15.629628,18.8238
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk029__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk029,8:20,124.12119,-27.97003,-16.113018,15.101668
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk030__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk030,9:47,133.64729,-26.12979,-18.681265,22.87988
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk031__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk031,18:56,139.25173,-26.89113,-19.092802,20.967075
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk032__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk032,12:42,132.19557,-21.71385,-20.631685,20.147482
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk033__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk033,7:01,132.30344,-23.09028,-13.72997,18.913431
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk034__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk034,12:51,136.87901,-21.38926,-17.179155,20.87491
